Ticker,Strategy,CAGR (%),Sharpe Ratio,Max Drawdown (%),Volatility (%),Trades Count,Final Equity,Param_warmup,Param_rsi_buy,Param_rsi_sell,Param_risk_rr,Param_momentum_period,Param_breakout_threshold,Param_volume_sma,Param_bb_period,Param_bb_std,Param_rsi_oversold,Param_rsi_overbought,Param_pattern_window,Param_support_resistance_window,Param_ma_short,Param_ma_medium,Param_ma_long,Param_atr_period,Param_atr_multiplier,Param_lookback_period,Param_price_bins,Param_volume_ma_period,Param_volatility_threshold,Param_trend_threshold,Param_rsi_period,Param_lookback_window,Param_zscore_threshold,Param_mean_reversion_period,Param_hurst_period,Param_momentum_weight,Param_mean_reversion_weight,Param_volatility_weight,Param_volume_weight,Param_quality_weight,Param_sentiment_weight,Param_factor_threshold,Param_feature_period,Param_prediction_horizon,Param_ensemble_models,Param_sentiment_period,Param_sentiment_threshold,Param_spread_threshold,Param_volume_threshold,Param_iv_period,Param_strategy_type,Param_profit_target
207940.KS,sentiment_analysis,9.934553469072993,0.511757820372842,-16.7686658506732,24.140977606451333,3,1.316694755590385,55,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,6.0,0.32,,,,,
207940.KS,crypto_arbitrage,6.670604993855522,0.5117416317353692,-15.737298636926889,14.690982565539745,6,1.206322269842127,55,,,,6.0,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,0.018,1.8,,,
MSFT,crypto_arbitrage,7.2782437445301,0.5116334024454408,-23.726644477525426,16.32962550147852,2,1.2325612136256974,60,,,,8.0,,,,,,,,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,0.02,2.0,,,
105560.KS,momentum,11.372716158346496,0.5107597828745865,-33.90295437406669,29.655579873867417,13,1.3673550823264267,60,,,,30.0,0.035,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD,volume_profile,8.589380217136844,0.5100701023203824,-21.7916242455537,20.12732959054856,3,1.2779385854868424,70,,,,,,,,,,,,,,,,20.0,,70.0,30.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
323410.KS,mean_reversion,8.839469219333452,0.5098811190623855,-25.29710921513322,20.78626912087459,9,1.278956511647233,30,,,,,,,20.0,2.0,25.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JPM,mean_reversion,2.143431273963059,0.5098659429827652,-8.414606362775379,4.345101829891473,2,1.0651530920120993,65,,,,,,,40.0,2.8,35.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207940.KS,pattern,8.079075716224061,0.5097847803203976,-16.04032997250229,18.605872463590423,4,1.253174006544224,55,,,,,0.016,,,,,,16.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196170.KS,pattern,13.949476077267198,0.5091820277567983,-37.822671156004496,47.48547770527636,9,1.4605309839942942,35,,,,,0.011,,,,,,11.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196170.KS,pattern,13.949476077267198,0.5091820277567983,-37.822671156004496,47.48547770527636,9,1.4605309839942942,30,,,,,0.01,,,,,,10.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096770.KS,quantitative_factor,13.14233877549784,0.508631139750466,-37.348722483150546,37.719955274324754,20,1.4314240120257873,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.15,0.1,0.15,0.1,0.6,,,,,,,,,,
HD,quantitative_factor,6.769644706852063,0.508206424881448,-18.130914836936395,15.148731376139338,24,1.2152512154458792,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,0.32,0.15,0.15,0.1,0.1,0.3,,,,,,,,,,
323410.KS,momentum,12.842168398164787,0.5067858383465118,-40.263355538742175,36.52794445550771,20,1.420420693673714,30,,,,15.0,0.02,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNJ,mean_reversion,3.9175226206409786,0.506325825465311,-9.37971678046614,8.263948579836262,12,1.1211636325095433,40,,,,,,,25.0,2.2,30.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD,rule_based,7.206168844736505,0.5055695319656162,-18.456320101144787,16.400914370833387,58,1.2300982768012425,35,27.0,73.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNJ,market_regime,6.1043033192492935,0.5055663598219635,-15.596992635277218,13.528259106309493,9,1.192851288364732,60,,,,,,,,,,,,,,,,,,25.0,,,0.025,0.02,10.0,,,,,,,,,,,,,,,,,,,,,
000660.KS,crypto_arbitrage,10.85728132533157,0.5049714013534151,-36.59750402110434,28.346832734882042,10,1.3490542414855409,90,,,,20.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.008,2.2,,,
HD,sentiment_analysis,8.283484547544727,0.5039743741821799,-21.7916242455537,19.60398869693051,1,1.267254256175457,65,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,8.0,0.38,,,,,
GOOGL,volume_profile,7.423402380171273,0.50380017434592,-18.40809037164063,17.133350395565397,2,1.237531494819951,85,,,,,,,,,,,,,,,,8.0,,40.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
JNJ,mean_reversion,3.4389719993839662,0.5037914782610551,-13.662210465311741,7.228865833807931,6,1.1058671656926053,25,,,,,,,18.0,1.9,22.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,machine_learning,9.122526517949602,0.5030402376563714,-28.434304404877487,22.258697848472636,8,1.2967029948408542,120,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,20.0,5.0,3.0,,,,,,,
HD,momentum,6.7187688157112735,0.5006035076263317,-19.79043333924082,15.331647346892025,18,1.2135286071921099,20,,,,10.0,0.015,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,machine_learning,8.936121526702557,0.49747407100192925,-26.66308921455537,22.09162465778268,7,1.2901217035686763,125,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,22.0,6.0,3.0,,,,,,,
AMZN,crypto_arbitrage,6.116581824684353,0.4971237163978348,-12.443745693244846,13.846789699384116,1,1.1932621628689144,80,,,,12.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,0.025,2.5,,,
035420.KS,mean_reversion,7.4044719865709485,0.49553484418995514,-20.431214834022427,17.50080822357717,9,1.2305877351823715,25,,,,,,,18.0,1.9,22.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD,multi_timeframe,6.121515044585046,0.49547802937112284,-17.993137800331603,13.959020670505911,5,1.1934272692142136,110,,,,,,,,,,,,,20.0,40.0,90.0,30.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
196170.KS,crypto_arbitrage,8.713678339155727,0.4952916926699142,-27.840909090909093,21.265729546574537,2,1.2742450322028007,85,,,,4.0,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,0.03,1.3,,,
JNJ,market_regime,5.978270344812153,0.49474984033755603,-15.596992635277218,13.604709727285114,9,1.188639288106166,55,,,,,,,,,,,,,,,,,,22.0,,,0.022,0.018,16.0,,,,,,,,,,,,,,,,,,,,,
JNJ,market_regime,5.978270344812153,0.49474984033755603,-15.596992635277218,13.604709727285114,9,1.188639288106166,50,,,,,,,,,,,,,,,,,,20.0,,,0.02,0.015,14.0,,,,,,,,,,,,,,,,,,,,,
BAC,volume_profile,7.2991287519106995,0.49277590322592757,-27.50937342150207,17.389635568223756,1,1.2332755055454572,85,,,,,,,,,,,,,,,,8.0,,40.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
GE,volume_profile,6.733867842860386,0.4924477086681488,-32.49992507302301,15.794606111683487,3,1.2140396762806265,85,,,,,,,,,,,,,,,,8.0,,40.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
207940.KS,machine_learning,8.814936391818673,0.49242658349862717,-16.0403299725023,22.00365994148871,15,1.278119301903525,120,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,20.0,5.0,3.0,,,,,,,
WMT,options_strategy,0.9544674758141358,0.4911785607424214,-0.48420275853316985,1.9727568116499041,2,1.0286755077327072,110,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,20.0,iron_condor,0.22
105560.KS,sentiment_analysis,7.960627553077537,0.49090478256154574,-18.797452720314254,19.4178066337973,6,1.2491887595391988,80,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,3.0,0.35,,,,,
JNJ,mean_reversion,4.838158771034129,0.4907547769701846,-13.662210465311752,10.826834890609005,3,1.1509848262368807,55,,,,,,,32.0,2.4,15.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035420.KS,machine_learning,9.525205964970995,0.4898615550159217,-29.764651294083876,24.62144079418106,18,1.3025037732270284,125,,,,,,,,,,,,,,,,,,,,,,,,110.0,,,,,,,,,,,22.0,6.0,3.0,,,,,,,
035420.KS,options_strategy,9.684630419463502,0.4895302621186796,-28.193013248090725,25.234374810702935,55,1.3080186053043033,80,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,25.0,covered_call,0.18
CAT,market_regime,8.150478110090198,0.4885175650883293,-23.791302000624746,20.220701242550813,9,1.2626271687042019,100,,,,,,,,,,,,,,,,,,45.0,,,0.04,0.035,30.0,,,,,,,,,,,,,,,,,,,,,
323410.KS,momentum,11.873971813689943,0.4869354717063161,-41.50561839238098,35.21088718942343,24,1.385307891490082,25,,,,12.0,0.018,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL,quantitative_factor,8.707229719557908,0.4849084102042733,-31.371388025186107,22.27725562987031,18,1.282070741762978,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.22,0.15,0.15,0.1,0.1,0.65,,,,,,,,,,
CAT,multi_timeframe,7.41767732998726,0.4845593535506527,-20.28813775639421,18.151458752478295,9,1.2373352155168273,100,,,,,,,,,,,,,15.0,35.0,85.0,28.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,multi_timeframe,7.41767732998726,0.4845593535506527,-20.28813775639421,18.151458752478295,9,1.2373352155168273,95,,,,,,,,,,,,,12.0,32.0,80.0,24.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,multi_timeframe,7.41767732998726,0.4845593535506527,-20.28813775639421,18.151458752478295,9,1.2373352155168273,85,,,,,,,,,,,,,9.0,28.0,75.0,18.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,multi_timeframe,7.41767732998726,0.4845593535506527,-20.28813775639421,18.151458752478295,9,1.2373352155168273,90,,,,,,,,,,,,,7.0,22.0,55.0,12.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,multi_timeframe,7.41767732998726,0.4845593535506527,-20.28813775639421,18.151458752478295,9,1.2373352155168273,80,,,,,,,,,,,,,10.0,30.0,70.0,20.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
323410.KS,pattern,11.099614659520096,0.4829164369068066,-28.26240199691068,31.920321270008163,5,1.3576383005672958,40,,,,,0.012,,,,,,12.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSFT,machine_learning,5.500875528219296,0.48242617938833304,-15.48677839635465,12.813498321232098,4,1.172774394902886,120,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,20.0,5.0,3.0,,,,,,,
AAPL,crypto_arbitrage,8.560699375037872,0.48139904390050486,-30.22258202778636,22.064723159110844,4,1.276934289091812,50,,,,5.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.015,1.5,,,
035420.KS,crypto_arbitrage,9.071376118951747,0.4795417291522577,-23.37598314618149,23.95865618864358,11,1.286888362538892,90,,,,20.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,0.008,2.2,,,
HD,crypto_arbitrage,7.042611733160697,0.47934670930214995,-21.7916242455537,17.318967083151854,3,1.2245213449854646,50,,,,5.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,0.015,1.5,,,
JPM,momentum,5.900143116489254,0.4775644010654503,-14.632282655676343,14.101656934443513,13,1.1860332545489096,55,,,,28.0,0.032,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,sentiment_analysis,6.051503178225759,0.47660386429087104,-27.50937342150207,14.600546541573662,8,1.191085512607135,85,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,4.0,0.42,,,,,
BAC,volume_profile,6.935833745899789,0.4756850281442316,-27.50937342150207,17.25045939429763,1,1.2208895277917995,80,,,,,,,,,,,,,,,,12.0,,80.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
BAC,volume_profile,6.935833745899789,0.4756850281442316,-27.50937342150207,17.25045939429763,1,1.2208895277917995,50,,,,,,,,,,,,,,,,14.0,,50.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
005930.KS,mean_reversion,6.017576040081485,0.47499708705740623,-22.442062888213254,14.497637788176633,10,1.1849954182574634,45,,,,,,,28.0,2.3,32.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207940.KS,pattern,8.479580061510994,0.4749274456354493,-16.371308016877627,22.359834186874036,3,1.2667109074409575,60,,,,,0.018,,,,,,18.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNH,mean_reversion,4.1330561272088895,0.4731693475134969,-11.218910456332399,9.519028357816191,4,1.1280986164932552,20,,,,,,,15.0,1.8,20.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035420.KS,crypto_arbitrage,8.735871986187306,0.4731559434513179,-34.388193183818004,23.278285827745517,9,1.2754235875949456,65,,,,9.0,,,,,,,,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,0.022,1.6,,,
BAC,volume_profile,7.001757779726692,0.4712083987357065,-27.50937342150207,17.720527309821573,3,1.2231309420222116,75,,,,,,,,,,,,,,,,24.0,,75.0,28.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,
BAC,volume_profile,7.001757779726692,0.4712083987357065,-27.50937342150207,17.720527309821573,3,1.2231309420222116,90,,,,,,,,,,,,,,,,28.0,,90.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
BAC,volume_profile,7.001757779726692,0.4712083987357065,-27.50937342150207,17.720527309821573,3,1.2231309420222116,100,,,,,,,,,,,,,,,,30.0,,100.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
CAT,crypto_arbitrage,7.6205731141045785,0.47112175680752044,-26.40862455221179,19.673799880421324,7,1.244303977869803,55,,,,6.0,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,0.018,1.8,,,
CAT,momentum,7.928547446548517,0.47101255924261826,-29.8008126943484,20.759884035481395,11,1.2549315448983378,60,,,,30.0,0.035,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035420.KS,machine_learning,8.544298546930262,0.46935984863548463,-23.37598314618149,22.960502850297416,7,1.2689073261527448,170,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,12.0,2.0,2.0,,,,,,,
010950.KS,mean_reversion,6.3828379742524755,0.4689784826045404,-24.6946411496316,15.84163261775187,10,1.1968935266320377,40,,,,,,,25.0,2.2,30.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
035420.KS,sentiment_analysis,8.616928282316195,0.4689662373532541,-23.96588331957662,23.21605668861072,7,1.2713752094444468,50,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,5.0,0.3,,,,,
010950.KS,machine_learning,6.663184058847427,0.468791251932101,-20.202670472328123,16.710545710788338,27,1.2060785117844968,135,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,28.0,8.0,4.0,,,,,,,
000660.KS,crypto_arbitrage,4.160968274461885,0.4681057037210313,-8.423914835022527,9.685507394191541,4,1.1257159874138567,80,,,,12.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,0.025,2.5,,,
AAPL,sentiment_analysis,8.032104534952179,0.4678608293811118,-33.36051616882114,21.306094022374158,1,1.2585185825454213,60,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,7.0,0.4,,,,,
AAPL,crypto_arbitrage,8.310460690614253,0.46655817823971835,-33.36051616882113,22.45854838284466,3,1.2681940855518277,80,,,,12.0,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,0.025,2.5,,,
005930.KS,quantitative_factor,7.72389454882958,0.466209401718868,-34.469065624219354,20.421818254214,24,1.2412486826270566,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.12,0.13,0.15,0.1,0.5,,,,,,,,,,
GOOGL,rule_based,7.642152637868449,0.4659822876121947,-22.497630726205976,20.171008860728048,63,1.2450466887919225,45,33.0,67.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL,rule_based,7.281008732169192,0.46569546793509686,-24.89612475206089,18.973799574315997,73,1.2326557636879358,35,27.0,73.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096770.KS,quantitative_factor,11.352118690274327,0.4652049729789763,-37.07757677226115,38.347965780733304,16,1.3666206523756455,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.22,0.15,0.15,0.1,0.1,0.65,,,,,,,,,,
207940.KS,mean_reversion,4.507967056720008,0.4645903719963984,-9.351620947630934,10.702420768943961,4,1.1366439554485293,50,,,,,,,30.0,2.5,18.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAPL,rule_based,6.984726433238175,0.46353716364017533,-23.276837821905417,18.131048176056414,65,1.2225516154583969,50,20.0,80.0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
086790.KS,options_strategy,3.8597718263658543,0.46215473302328497,-9.827578905355349,9.062463997460119,6,1.1162865108793074,75,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,32.0,iron_condor,0.14
096770.KS,quantitative_factor,11.064891254958331,0.462090959935119,-37.07757677226117,36.67803991529351,16,1.356406117914644,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,0.15,0.15,0.1,0.1,0.6,,,,,,,,,,
105560.KS,multi_timeframe,9.749076797151757,0.461666634632374,-23.12776712757455,29.620546950243533,7,1.3102522813970028,100,,,,,,,,,,,,,15.0,35.0,85.0,28.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
105560.KS,multi_timeframe,9.749076797151757,0.461666634632374,-23.12776712757455,29.620546950243533,7,1.3102522813970028,85,,,,,,,,,,,,,9.0,28.0,75.0,18.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
105560.KS,multi_timeframe,9.749076797151757,0.461666634632374,-23.12776712757455,29.620546950243533,7,1.3102522813970028,95,,,,,,,,,,,,,12.0,32.0,80.0,24.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
105560.KS,multi_timeframe,9.749076797151757,0.461666634632374,-23.12776712757455,29.620546950243533,7,1.3102522813970028,90,,,,,,,,,,,,,7.0,22.0,55.0,12.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
JNJ,machine_learning,4.896387284271508,0.4608388483216961,-13.29613347195535,11.91751308812983,5,1.152888466826035,140,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,30.0,3.0,4.0,,,,,,,
WFC,options_strategy,7.355792143572515,0.4606983907799983,-26.12538035578469,19.49137716521954,57,1.2352148448278943,85,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,22.0,covered_call,0.16
GOOGL,momentum,8.16316977355369,0.4605387120164671,-17.137036387649594,22.614108607920738,21,1.2630682070130763,20,,,,10.0,0.015,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD,momentum,5.322470372373322,0.4603423557126852,-15.999485255197243,13.140688988972999,12,1.166881880314158,50,,,,25.0,0.03,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
068270.KS,crypto_arbitrage,7.670025154660243,0.4598053676017812,-21.1492692720351,20.706478468212808,8,1.2394465260026242,85,,,,4.0,,,,,,,,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,0.03,1.3,,,
323410.KS,mean_reversion,8.036805918072677,0.45899751566148794,-32.29412118570444,22.052461904956193,11,1.2517508630404193,40,,,,,,,25.0,2.2,30.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAC,momentum,6.060769852598313,0.4579125881902239,-19.771310977842525,15.428343127752614,11,1.191395288940175,55,,,,28.0,0.032,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GOOGL,mean_reversion,4.94991100376192,0.45784086592764756,-15.161813938423752,12.150701847526971,4,1.1546401385335727,35,,,,,,,22.0,2.1,27.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
096770.KS,options_strategy,6.84509806098339,0.4570357948236293,-14.901657919221167,17.94194632828891,16,1.212063219057383,75,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,32.0,iron_condor,0.14
BA,machine_learning,8.881373024586225,0.4569387637876133,-53.33445038883493,25.99978713807576,11,1.2881929530691558,170,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,12.0,2.0,2.0,,,,,,,
JNJ,machine_learning,4.007082685855035,0.45624435780644446,-9.753109985149578,9.637575307422354,8,1.1240418600400528,145,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,18.0,4.0,5.0,,,,,,,
207940.KS,volume_profile,8.49638783087443,0.45548627829381716,-16.371308016877638,24.35908370948809,5,1.267281090380427,90,,,,,,,,,,,,,,,,28.0,,90.0,35.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,
086790.KS,market_regime,6.194271779077387,0.45488075835516106,-19.176029781419647,16.050153036928606,2,1.1907414043773017,55,,,,,,,,,,,,,,,,,,22.0,,,0.022,0.018,16.0,,,,,,,,,,,,,,,,,,,,,
086790.KS,market_regime,6.194271779077387,0.45488075835516106,-19.176029781419647,16.050153036928606,2,1.1907414043773017,85,,,,,,,,,,,,,,,,,,18.0,,,0.015,0.01,8.0,,,,,,,,,,,,,,,,,,,,,
086790.KS,market_regime,6.194271779077387,0.45488075835516106,-19.176029781419647,16.050153036928606,2,1.1907414043773017,80,,,,,,,,,,,,,,,,,,35.0,,,0.018,0.012,12.0,,,,,,,,,,,,,,,,,,,,,
086790.KS,market_regime,6.194271779077387,0.45488075835516106,-19.176029781419647,16.050153036928606,2,1.1907414043773017,50,,,,,,,,,,,,,,,,,,20.0,,,0.02,0.015,14.0,,,,,,,,,,,,,,,,,,,,,
WFC,rule_based,7.536544469371864,0.4543899088001306,-23.337053245338367,20.776721615613354,52,1.2414147341878337,60,28.0,72.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAT,mean_reversion,4.944327805610027,0.4543746195522791,-21.798454058454574,12.274892211658244,6,1.1544573346107125,30,,,,,,,20.0,2.0,25.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
068270.KS,quantitative_factor,8.819477534824106,0.4542389775423918,-29.894948234202513,25.996511897647913,24,1.278274246295071,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.35,0.15,0.15,0.1,0.1,0.4,,,,,,,,,,
WFC,market_regime,2.4679898986464055,0.45399205401441395,-8.621905933891993,5.724294259663911,3,1.0752576720761318,90,,,,,,,,,,,,,,,,,,40.0,,,0.035,0.03,28.0,,,,,,,,,,,,,,,,,,,,,
WFC,market_regime,2.4679898986464055,0.45399205401441395,-8.621905933891993,5.724294259663911,3,1.0752576720761318,50,,,,,,,,,,,,,,,,,,20.0,,,0.02,0.015,14.0,,,,,,,,,,,,,,,,,,,,,
WFC,market_regime,2.4679898986464055,0.45399205401441395,-8.621905933891993,5.724294259663911,3,1.0752576720761318,55,,,,,,,,,,,,,,,,,,22.0,,,0.022,0.018,16.0,,,,,,,,,,,,,,,,,,,,,
WFC,market_regime,2.4679898986464055,0.45399205401441395,-8.621905933891993,5.724294259663911,3,1.0752576720761318,100,,,,,,,,,,,,,,,,,,45.0,,,0.04,0.035,30.0,,,,,,,,,,,,,,,,,,,,,
HD,sentiment_analysis,5.129946086542558,0.4530462576071905,-21.7916242455537,12.86417067815386,1,1.160545117631625,75,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,12.0,0.28,,,,,
096770.KS,machine_learning,9.700061014529648,0.45120572069263803,-43.079765375648115,30.47728249083919,10,1.3085531937235082,145,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,18.0,4.0,5.0,,,,,,,
105560.KS,mean_reversion,2.412019869747417,0.4503695091397597,-5.156718906448143,5.640868194502613,2,1.0716846059027407,65,,,,,,,40.0,2.8,35.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HD,volume_profile,5.3782506425620324,0.4503381978526178,-21.7916242455537,13.71691253827839,1,1.168722120224063,85,,,,,,,,,,,,,,,,8.0,,40.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
AMZN,momentum,8.70260885967571,0.4501829907868135,-29.767043692676232,26.1481366188096,8,1.2819085537168042,50,,,,25.0,0.03,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005930.KS,rule_based,7.250194091242967,0.44939571276947177,-33.78841967498345,19.999610963440357,58,1.22546018178479,30,30.0,70.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
005930.KS,quantitative_factor,7.373050267334658,0.44913906569317225,-34.469065624219354,20.512539237276187,22,1.229542269718183,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.22,0.15,0.15,0.1,0.1,0.65,,,,,,,,,,
GOOGL,options_strategy,2.5224219489349275,0.4482786632878984,-8.056540856955042,5.948141434801232,2,1.076958528614239,75,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,32.0,iron_condor,0.14
096770.KS,quantitative_factor,10.052639761100446,0.44723975145852657,-40.11991938989523,34.26246721089885,26,1.3208072480562116,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.35,0.15,0.15,0.1,0.1,0.4,,,,,,,,,,
JNJ,mean_reversion,3.711491583288362,0.44710381443000263,-13.662210465311752,9.06591061869462,10,1.1145609182113896,35,,,,,,,22.0,2.1,27.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA,momentum,8.20877723894089,0.44621544800335944,-44.326343040608194,24.416446847065686,24,1.264653921473472,20,,,,10.0,0.015,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMT,sentiment_analysis,4.815593090877535,0.4461277391200452,-21.92802807592131,12.197796706688791,1,1.1502476573539206,90,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,15.0,0.22,,,,,
